date,text,source,url,compound,positive,neutral,negative,normalized
2021-03-15,"TOKYO (Reuters) - The U.S. dollar held firm on Monday after bouncing off a one-week low last week, supported by a spike in benchmark Treasury yields to more-than-one-year highs as inflation fears con… [+4162 chars]",Reuters,https://www.reuters.com/article/us-global-forex-idUSKBN2B705T,-0.2023,0.111,0.757,0.132,-1
2021-03-16,"TOKYO (Reuters) - The U.S. dollar clung to small gains from the start of the week on Tuesday as caution reigned in currency markets ahead of major central bank meetings, headlined by a two-day Federa… [+2171 chars]",Reuters,https://www.reuters.com/article/us-global-forex-idUSKBN2B802Z,0.34,0.066,0.934,0.0,1
2021-03-16,"TOKYO (Reuters) - The U.S. dollar clung to small gains from the start of the week on Tuesday as caution reigned in currency markets ahead of major central bank meetings, headlined by a two-day Federa… [+2136 chars]",Reuters,https://www.reuters.com/article/global-forex-int-idUSKBN2B803O,0.34,0.066,0.934,0.0,1
2021-03-16,"By Reuters Staff
FILE PHOTO: Goldman Sachs veteran trader Michael Daffey is seen in this undated handout photo, in London, Britain. GOLDMAN SACHS/Handout via REUTERS 
(Reuters) - Goldman Sachs Grou… [+864 chars]",Reuters,https://www.reuters.com/article/us-goldman-sachs-michael-daffey-idUSKBN2B834B,0.0,0.0,1.0,0.0,0
2021-03-16,"By Reuters Staff
March 16 (Reuters) - Goldman Sachs Group Inc veteran Michael Daffey has bought convicted sex offender Jeffrey Epsteins Manhattan mansion for $51 million, according to a Business Ins… [+793 chars]",Reuters,https://www.reuters.com/article/goldman-sachs-michael-daffey-idUSL4N2LE4PW,-0.3612,0.0,0.923,0.077,-1
2021-03-16,"(Reuters) - Online stock brokerage eToro said on Tuesday it will go public through a merger with a blank-check firm backed by banking entrepreneur Betsy Cohen in a $10.4 billion deal, with investment… [+1715 chars]",Reuters,https://www.reuters.com/article/etoro-m-a-fintech-acquisit-int-idUSKBN2B81MQ,0.0258,0.035,0.965,0.0,0
2021-03-17,"By Reuters Staff
FILE PHOTO: The Twitter logo and binary cyber codes are seen in this illustration taken November 26, 2019. REUTERS/Dado Ruvic/Illustration
(Reuters) - The Florida teenager accused … [+1384 chars]",Reuters,https://www.reuters.com/article/us-twitter-cyber-idUSKBN2B90SM,-0.296,0.0,0.929,0.071,-1
2021-03-17,"By Reuters Staff
ZURICH (Reuters) - The Swiss Financial Market Supervisory Authority (FINMA) has informed Zug-based financial intermediary Bitcoin Suisse AG that it considers its 2019 application fo… [+501 chars]",Reuters,https://www.reuters.com/article/us-swiss-bitcoin-idUSKBN2B91LY,0.0772,0.044,0.956,0.0,1
2021-03-17,"By Reuters Staff
ZURICH, March 17 (Reuters) - The Swiss Financial Market Supervisory Authority (FINMA) has informed Zug-based financial intermediary Bitcoin Suisse AG that it considers its 2019 appl… [+517 chars]",Reuters,https://www.reuters.com/article/swiss-bitcoin-idUSFWN2LE0OW,0.0772,0.043,0.957,0.0,1
2021-03-17,"By Reuters Staff
FILE PHOTO: The corporate logo of financial firm Morgan Stanley is pictured on a building in San Diego, California, Sept. 24, 2013. REUTERS/Mike Blake
(Reuters) - Morgan Stanley ha… [+346 chars]",Reuters,https://www.reuters.com/article/us-morgan-stanley-bitcoin-idUSKBN2B927U,0.0,0.0,1.0,0.0,0
2021-03-18,"(Reuters) - The popularity of non-fungible tokens, a type of digital asset that is authenticated by blockchain, is spreading to equities as investors focus on shares of online art trading platforms a… [+2785 chars]",Reuters,https://www.reuters.com/article/us-usa-stocks-nft-idUKKBN2BA2EG,0.7783,0.212,0.788,0.0,1
2021-03-18,"By Reuters Staff
March 18 (Reuters) - Bank of New York Mellon Corp has invested in Fireblocks, a platform that allows banks and other financial institutes to store, move and issue cryptocurrencies, … [+1419 chars]",Reuters,https://www.reuters.com/article/fireblocks-funding-idUSL4N2LG00H,0.0,0.0,1.0,0.0,0
2021-03-18,"(Reuters) - The popularity of non-fungible tokens, a type of digital asset that is authenticated by blockchain, is spreading to equities as investors focus on shares of online art trading platforms a… [+2785 chars]",Reuters,https://www.reuters.com/article/us-usa-stocks-nft-idUSKBN2BA2EG,0.7783,0.212,0.788,0.0,1
2021-03-18,"FILE PHOTO: The Bank of New York Mellon Corp. building at 1 Wall St. is seen in New York's financial district March 11, 2015. REUTERS/Brendan McDermid 
Banks
Reuters Staff
(Reuters) - Bank of New … [+1658 chars]",Reuters,https://www.reuters.com/article/us-fireblocks-funding-idUSKBN2BA1F6,0.0,0.0,1.0,0.0,0
2021-03-18,"By Reuters Staff
FILE PHOTO: A SpaceX Falcon 9 rocket and Crew Dragon spacecraft carrying NASA astronauts Douglas Hurley and Robert Behnken lifts off during NASA's SpaceX Demo-2 mission to the Inter… [+1403 chars]",Reuters,https://www.reuters.com/article/us-usa-sec-insider-trading-idUSKBN2BA2VM,0.0,0.0,1.0,0.0,0
2021-03-19,"TOKYO (Reuters) - The safe-haven U.S. dollar strengthened again on Friday, supported by higher Treasury yields and falling stock markets, as investors continued to digest the Federal Reserves pushbac… [+3131 chars]",Reuters,https://www.reuters.com/article/us-global-forex-idUSKBN2BB04D,0.6486,0.2,0.754,0.046,1
2021-03-19,"(Updates share prices)
March 18 (Reuters) - The popularity of non-fungible tokens (NFT), a type of digital asset that is authenticated by blockchain, is spreading to equities as investors turn their… [+2977 chars]",Reuters,https://www.reuters.com/article/usa-stocks-nft-idUSL1N2LG2H9,0.7783,0.218,0.782,0.0,1
2021-03-19,"By Reuters Staff
FILE PHOTO: Representation of the virtual currency Bitcoin is seen on a motherboard in this picture illustration taken April 24, 2020. REUTERS/Dado Ruvic/Illustration
WASHINGTON (R… [+516 chars]",Reuters,https://www.reuters.com/article/us-coinbase-cftc-idUSKBN2BB2J3,0.0,0.0,1.0,0.0,0
2021-03-19,"TOKYO (Reuters) - The U.S. dollar gave up early gains on Friday as Treasury yields dipped from near 14-month highs, while investors digested the Federal Reserves pushback against expectations of any … [+2373 chars]",Reuters,https://www.reuters.com/article/uk-global-forex-idUSKBN2BB03F,0.4939,0.123,0.877,0.0,1
2021-03-19,"* Will regulate only asset-backed stablecoins, not Bitcoin
* Services using baht-backed stablecoins need cenbank approval
* Cenbank developing retail c.bank digital currency
BANGKOK, March 19 (Reu… [+1671 chars]",Reuters,https://www.reuters.com/article/thailand-economy-crypto-currency-idUSL4N2LH11F,0.4767,0.11,0.89,0.0,1
2021-03-22,"FILE PHOTO: New White House Communications Director Anthony Scaramucci stands by during the daily briefing at the White House in Washington, U.S., July 21, 2017. REUTERS/Jonathan Ernst
NEW YORK (Reu… [+1212 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-bitcoin-skybridge-idUSKBN2BE29R,0.0,0.0,1.0,0.0,0
2021-03-22,"LONDON, March 22 (Reuters) - Twitter boss Jack Dorsey sold his first tweet as an NFT for just over $2.9 million dollars on Monday.
The tweet is in the form of a non-fungible token (NFT) - a kind of … [+1723 chars]",Reuters,https://www.reuters.com/article/twitter-dorsey-nft-idUSL4N2LI09W,0.0,0.0,1.0,0.0,0
2021-03-22,"LONDON (Reuters) - Twitter boss Jack Dorsey sold his first tweet as an NFT for just over $2.9 million dollars on Monday.
FILE PHOTO: Twitter CEO Jack Dorsey addresses students during a town hall at … [+1881 chars]",Reuters,https://www.reuters.com/article/us-twitter-dorsey-nft-idUSKBN2BE2KJ,0.0,0.0,1.0,0.0,0
2021-03-23,"FILE PHOTO: Britain's Deputy Governor of the Bank of England Jon Cunliffe speaks during the Bank of England's financial stability report at the Bank of England in the City of London, Britain June 27,… [+1831 chars]",Reuters,https://www.reuters.com/article/us-britain-boe-cunliffe-idUSKBN2BF1JT,0.0,0.0,1.0,0.0,0
2021-03-23,"* Some advisors, family offices very comfortable with crypto
* Most still learning about the emerging asset class
* Bitcoin growth to come with wider interest in alternative assets
LONDON, March 2… [+2201 chars]",Reuters,https://www.reuters.com/article/fidelity-cryptocurrency-idUSL4N2LL3M6,0.908,0.34,0.66,0.0,1
2021-03-23,"LONDON (Reuters) - Thrill-seeking younger people are turning to online apps to invest in high-risk crypto-assets and foreign exchange even though most are unable to absorb big losses, Britains Financ… [+1611 chars]",Reuters,https://www.reuters.com/article/us-britain-investment-regulator-idUSKBN2BF1EW,-0.4019,0.0,0.917,0.083,-1
2021-03-23,"LONDON (Reuters) - Most wealth managers and financial advisors are still in education mode on cryptocurrencies but demand for the emerging asset class among larger investors has grown, the boss of Fi… [+2103 chars]",Reuters,https://www.reuters.com/article/us-fidelity-cryptocurrency-idUSKBN2BF253,0.5785,0.148,0.805,0.047,1
2021-03-24,"* Dollar hits four-month highs
* Oil bounces nearly 3%
* Ifo cuts German growth forecast for 2021
* Wall Street set for steadier start after Tuesday tumble
* Intel shines on investment news
* Bu… [+4331 chars]",Reuters,https://www.reuters.com/article/global-markets-idUSL8N2LM43K,0.1027,0.075,0.862,0.063,1
2021-03-24,"LONDON (Reuters) - Bitcoin doesnt need to become a widely-used form of payment to succeed and could prosper solely as a store of value, SkyBridge Capital founder Anthony Scaramucci said on Wednesday.… [+2921 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-skybridge-idUSKBN2BG2LY,0.6808,0.162,0.838,0.0,1
2021-03-24,"(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window.)
* Intel jumps on $20 bln chip expansion plan
* GameStop slumps on share sale move
* Fu… [+2859 chars]",Reuters,https://www.reuters.com/article/usa-stocks-idUSL4N2LM2WW,0.296,0.059,0.941,0.0,1
2021-03-24,"(New throughout, updates prices, market activity and comments through close of U.S. trading)
NEW YORK, March 24 (Reuters) - Global equities dipped and the dollar hovered near four-month highs on Wed… [+2780 chars]",Reuters,https://www.reuters.com/article/global-markets-idUSL1N2LM2S5,0.0,0.0,1.0,0.0,0
2021-03-24,"By Reuters Staff
FRANKFURT, March 24 (Reuters) - German authorities have developed technology allowing investors to buy and sell securities on the blockchain in return for central bank money, bridgi… [+1882 chars]",Reuters,https://www.reuters.com/article/bundesbank-blockchain-idUSL8N2LM3ER,0.296,0.068,0.932,0.0,1
2021-03-24,"(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window.)
* Intel gains on $20 bln chip expansion announcement
* GameStop slumps on plans to sell… [+2936 chars]",Reuters,https://www.reuters.com/article/usa-stocks-idUSL4N2LM3XY,0.34,0.066,0.934,0.0,1
2021-03-24,"(Updates through midday U.S. trading)
NEW YORK, March 24 (Reuters) - Global equities dipped and the dollar hovered near four-month highs on Wednesday as concerns about extended economic lockdowns in… [+2653 chars]",Reuters,https://www.reuters.com/article/global-markets-idUSL1N2LM23S,0.0,0.0,1.0,0.0,0
2021-03-24,"By Reuters Staff
LONDON (Reuters) - Cryptocurrency firm Blockchain.com said on Wednesday it had raised $300 million in its latest funding round at a valuation of $5.2 billion.
The round was led by … [+529 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-idUSKBN2BG18L,0.0,0.0,1.0,0.0,0
2021-03-24,"(Reuters) - U.S. stock index futures rose on Wednesday as Intels shares surged on plans to expand advanced chip making capacity, while investors looked to business surveys for March and another day o… [+2243 chars]",Reuters,https://www.reuters.com/article/us-usa-stocks-idUSKBN2BG1H7,0.6705,0.173,0.827,0.0,1
2021-03-24,"By Reuters Staff
FILE PHOTO: Tesla Inc CEO Elon Musk speaks onstage during a delivery event for Tesla China-made Model 3 cars at its factory in Shanghai, China January 7, 2020. REUTERS/Aly Song/File… [+540 chars]",Reuters,https://www.reuters.com/article/us-tesla-musk-bitcoin-idUSKBN2BG0RV,0.0,0.0,1.0,0.0,0
2021-03-24,"By Reuters Staff
FILE PHOTO: A representation of virtual currency Bitcoin is seen in front of a stock graph in this illustration taken March 15, 2021. REUTERS/Dado Ruvic/Illustration
(Reuters) - Fi… [+1420 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-fidelity-idUSKBN2BG3EX,0.0,0.0,1.0,0.0,0
2021-03-24,"By Reuters Staff
March 24 (Reuters) - Fidelity applied on Wednesday to launch an exchange traded fund to track the performance of bitcoin, the latest move on Wall Street to embrace the digital curre… [+1319 chars]",Reuters,https://www.reuters.com/article/crypto-currency-fidelity-idUSL1N2LM3GI,0.3182,0.063,0.937,0.0,1
2021-03-24,"Posted 
Elon Musk says Tesla will now take bitcoin as payment for its cars, with the option soon to be available worldwide.",Reuters,https://www.reuters.com/video/watch/idPoOt?now=true,0.0,0.0,1.0,0.0,0
2021-03-25,"LONDON (Reuters) - Wealthy baby boomers will be the next generation to jump into cryptocurrencies as they become more mainstream, potentially bringing billions of dollars to the rallying sector, said… [+2008 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-idUSKBN2BH2J4,0.3612,0.077,0.923,0.0,1
2021-03-25,"(Adds details, background, graphic)
LONDON, March 25 (Reuters) - China proposed a set of global rules for central bank digital currencies on Thursday, from how they can be used around the world to h… [+2694 chars]",Reuters,https://www.reuters.com/article/cenbanks-digital-china-rules-idUSL1N2LN1PM,0.0,0.0,1.0,0.0,0
2021-03-25,"LONDON (Reuters) - China proposed a set of global rules for central bank digital currencies on Thursday, from how they can be used around the world to highly sensitive issues such as monitoring and i… [+2390 chars]",Reuters,https://www.reuters.com/article/us-cenbanks-digital-china-rules-idUSKBN2BH1TA,0.0,0.0,1.0,0.0,0
2021-03-25,"LONDON, March 25 (Reuters) - China proposed a set of global rules for central bank digital currencies on Thursday, from how they can be used around the world to highly sensitive issues such as monito… [+2250 chars]",Reuters,https://www.reuters.com/article/cenbanks-digital-china-rules-idUSL8N2LN46B,0.0,0.0,1.0,0.0,0
2021-03-26,"By Reuters Staff
FILE PHOTO: A representation of virtual currency Bitcoin is seen in front of a stock graph in this illustration taken March 15, 2021. REUTERS/Dado Ruvic/Illustration
WASHINGTON (Re… [+464 chars]",Reuters,https://www.reuters.com/article/uk-usa-bitcoin-fraud-idUSKBN2BI33X,0.0,0.0,1.0,0.0,0
2021-03-29,"March 29 (Reuters) - Visa Inc said on Monday it will allow the use of the cryptocurrency USD Coin to settle transactions on its payment network, the latest sign of growing acceptance of digital curre… [+1784 chars]",Reuters,https://www.reuters.com/article/crypto-currency-visa-idUSB8N27V00M,0.6808,0.167,0.833,0.0,1
2021-03-29,"By Reuters Staff
FILE PHOTO: A collection of bitcoin (virtual currency) tokens are displayed in this picture illustration taken Dec. 8, 2017. REUTERS/Benoit Tessier/File Photo
LONDON (Reuters) - Bi… [+348 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-idUSKBN2BL1P8,0.0,0.0,1.0,0.0,0
2021-03-29,"(Reuters) - Visa Inc said on Monday it will allow the use of the cryptocurrency USD Coin to settle transactions on its payment network, the latest sign of growing acceptance of digital currencies by … [+1693 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-visa-exclusive-idUSKBN2BL0X9,0.6808,0.171,0.829,0.0,1
2021-03-29,"(Reuters) - Visa Inc said on Monday it will allow the use of the cryptocurrency USD Coin to settle transactions on its payment network, the latest sign of growing acceptance of digital currencies by … [+1693 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-visa-exclusive-idINKBN2BL0X9,0.6808,0.171,0.829,0.0,1
2021-03-29,"By Reuters Staff
LONDON, March 29 (Reuters) - Bitcoin jumped to a one-week high on Monday, rising as much as 4.5% to $58,300 and nearing a record high above $61,000 hit earlier this month.
Visa Inc… [+254 chars]",Reuters,https://www.reuters.com/article/crypto-currency-idUSL8N2LR2WA,0.0,0.0,1.0,0.0,0
2021-03-30,"Posted 
PayPal says it has started letting customers use bitcoin at checkout, marking the latest sign that mainstream financial firms are moving to accept cryptocurrencies. Julian Satterthwaite repo… [+3 chars]",Reuters,https://www.reuters.com/video/watch/idOVE6A55E3,0.3818,0.082,0.918,0.0,1
2021-03-30,"LONDON (Reuters) - Britain will initially focus on regulating stablecoins rather than the broader cryptocurrency market given the risk of too little competition, UK financial services minister John G… [+1477 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-regulations-idUSKBN2BM11G,-0.2732,0.0,0.932,0.068,-1
2021-03-30,"* Dollar edges toward 110 yen in best month since 2016
 * Euro languishes below $1.18 as pandemic fight sputters
 * Bitcoin buoyed as Visa latest to back cryptocurrencies
 * Graphic: World FX rate… [+4392 chars]",Reuters,https://www.reuters.com/article/global-forex-idUSL4N2LS11A,0.3818,0.114,0.815,0.071,1
2021-03-30,"TOKYO (Reuters) - The dollar climbed to a one-year high against the yen on Tuesday amid a spike in Treasury yields, as accelerating vaccinations and massive stimulus in the U.S. stoked inflation conc… [+2988 chars]",Reuters,https://www.reuters.com/article/us-global-forex-idUSKBN2BM03Q,0.2023,0.055,0.945,0.0,1
2021-03-30,LONDON (Reuters) - PayPal Holdings Inc will announce later on Tuesday that it has started allowing U.S. consumers to use their cryptocurrency holdings to pay at millions of its online merchants globa… [+2160 chars],Reuters,https://www.reuters.com/article/us-crypto-currency-paypal-exclusive-idUSKBN2BM10N,-0.1027,0.0,0.958,0.042,-1
2021-03-31,"ISTANBUL (Reuters) - The Turkish liras dramatic slump has added fuel to a surge in cryptocurrency trading in the country, data showed, with investors hoping to both gain from bitcoins rally and shelt… [+3297 chars]",Reuters,https://www.reuters.com/article/crypto-currency-turkey-int-idUSKBN2BN1FO,0.7351,0.167,0.833,0.0,1
2021-03-31,"By Reuters Staff
FILE PHOTO: The Goldman Sachs company logo is seen in the company's space on the floor of the New York Stock Exchange, (NYSE) in New York, U.S., April 17, 2018. REUTERS/Brendan McDe… [+1500 chars]",Reuters,https://www.reuters.com/article/us-goldman-sachs-digital-assets-idUSKBN2BN2LS,0.0,0.0,1.0,0.0,0
2021-03-31,"* CBDCs could spark wave on non-bank payment firms
* But Big Tech payment offerings risk stifling competition
LONDON, March 31 (Reuters) - Central bank digital currencies could spark a wave of new,… [+1831 chars]",Reuters,https://www.reuters.com/article/cenbanks-digital-idUSL4N2LT2IE,0.1779,0.112,0.826,0.062,1
2021-04-01,"By Reuters Staff
FILE PHOTO: Representations of virtual currency Bitcoin and U.S. dollar banknotes are seen in this picture illustration taken January 27, 2020. REUTERS/Dado Ruvic/Illustration
(Reu… [+513 chars]",Reuters,https://www.reuters.com/article/us-coinbase-listing-idUSKBN2BO6PA,0.0,0.0,1.0,0.0,0
2021-04-01,"(Reuters) - If Elon Musks Tesla wanted to insure all of its recent $1.5 billion bitcoin investment against the myriad of pitfalls it could encounter, like hacks, theft and fraud, it would be out of l… [+5114 chars]",Reuters,https://www.reuters.com/article/us-crypto-currency-insurance-focus-idUSKBN2BO5IX,-0.3182,0.061,0.847,0.092,-1
2021-04-01,"By Reuters Staff
MOSCOW, April 1 (Reuters) - Russias central bank on Thursday said it is leaning towards a two-tier system for a digital rouble, with banks opening digital wallets with the regulator… [+1673 chars]",Reuters,https://www.reuters.com/article/russia-cenbank-rouble-idUSL8N2LU4EZ,0.0,0.0,1.0,0.0,0
2021-03-05,"Eco, which has built out a digital global cryptocurrency platform, announced Friday that it has raised $26 million in a funding round led by a16z Crypto.
Founded in 2018, the SF-based startups platf… [+4395 chars]",TechCrunch,https://techcrunch.com/2021/03/05/eco-raises-26m-in-a16z-led-round-to-scale-its-digital-cryptocurrency-platform/,0.0,0.0,1.0,0.0,0
2021-03-05,"Eco, which has built out a digital global cryptocurrency platform, announced Friday that it has raised $26 million in a funding round led by a16z Crypto.
Founded in 2018, the SF-based startups platf… [+2432 chars]",TechCrunch,http://techcrunch.com/2021/03/05/eco-raises-26m-in-a16z-led-round-to-scale-its-digital-cryptocurrency-platform/,0.0,0.0,1.0,0.0,0
2021-03-05,"More posts by this contributor
Its hard to imagine a worse scenario than the one left behind by former Treasury Secretary Steven Mnuchin. 
The draconian regulatory proposals were Mnuchins own perso… [+5919 chars]",TechCrunch,http://techcrunch.com/2021/03/05/how-the-biden-administration-is-approaching-crypto-regulations/,-0.4019,0.051,0.822,0.127,-1
2021-03-08,"Following in the footsteps of Tesla, Chinese app maker Meitu has joined the ranks of cryptocurrency investment.
In the early 2010s, Meitu reached such dominance in the portrait touch-up space that i… [+2230 chars]",TechCrunch,https://techcrunch.com/2021/03/07/china-meitu-crypto-investment/,0.296,0.091,0.909,0.0,1
2021-03-08,"Following in the footsteps of Tesla, Chinese app maker Meitu has joined the ranks of cryptocurrency investment.
In the early 2010s, Meitu reached such dominance in the portrait touch-up space that i… [+2230 chars]",TechCrunch,http://techcrunch.com/2021/03/07/china-meitu-crypto-investment/,0.296,0.091,0.909,0.0,1
2021-03-09,"The Nordic countries make up just 4% of Europe’s total population, but they account for a significant amount of venture capital investment.
That said, Norway’s VC community has been somewhat dormant… [+35025 chars]",TechCrunch,http://techcrunch.com/2021/03/09/6-oslo-vcs-discuss-2021-trends-deal-flow-and-regional-opportunities/,0.296,0.066,0.934,0.0,1
2021-03-09,"The Nordic countries make up just 4% of Europe's total population, but they account for a significant amount of venture capital investment.
That said, Norway's VC community has been somewhat dormant… [+35067 chars]",TechCrunch,https://techcrunch.com/2021/03/09/6-oslo-vcs-discuss-2021-trends-deal-flow-and-regional-opportunities/,0.296,0.066,0.934,0.0,1
2021-03-10,"Hello and welcome back to Equity, TechCrunchs venture capital-focused podcast, where we unpack the numbers behind the headlines.
This is our Wednesday show, where we niche down and focus on a single… [+4188 chars]",TechCrunch,http://techcrunch.com/2021/03/10/nfts-are-changing-cultural-value-creation/,0.4588,0.086,0.914,0.0,1
2021-03-11,"If there were any doubt about a cryptocurrency boom, we need look no further than at the explosion of growth of certain companies in the space.
One such company is BlockFi, which today announced it … [+8622 chars]",TechCrunch,https://techcrunch.com/2021/03/11/blockfi-lands-a-350m-series-d-at-3b-valuation-for-its-fast-growing-crypto-lending-platform/,0.0,0.114,0.773,0.114,0
2021-03-11,"If there were any doubt about a cryptocurrency boom, we need look no further than at the explosion of growth of certain companies in the space.
One such company is BlockFi, which today announced it … [+6662 chars]",TechCrunch,http://techcrunch.com/2021/03/11/blockfi-lands-a-350m-series-d-at-3b-valuation-for-its-fast-growing-crypto-lending-platform/,0.0,0.114,0.773,0.114,0
2021-03-13,"Welcome back to This Week in Apps, the weekly TechCrunch series that recaps the latest in mobile OS news, mobile applications and the overall app economy.
The app industry is as hot as ever, with a … [+20971 chars]",TechCrunch,http://techcrunch.com/2021/03/13/this-week-in-apps-parler-denied-app-store-re-entry-walmart-doubles-down-on-tiktok-live-shopping-instagram-lite-rolls-out-worldwide/,0.4588,0.077,0.923,0.0,1
2021-03-13,Spending millions for a digital work of art that could be screenshotted feels similar to traipsing around a strip of concrete as a tourist activity. The optics dont make immediate sense theres hardly… [+5061 chars],TechCrunch,http://techcrunch.com/2021/03/13/nfts-dont-need-crypto-but-crypto-needs-nfts/,0.0,0.0,1.0,0.0,0
2021-03-13,"Welcome back to This Week in Apps, the weekly TechCrunch series that recaps the latest in mobile OS news, mobile applications and the overall app economy.
The app industry is as hot as ever, with a … [+20988 chars]",TechCrunch,https://techcrunch.com/2021/03/13/this-week-in-apps-parler-denied-app-store-re-entry-walmart-doubles-down-on-tiktok-live-shopping-instagram-lite-rolls-out-worldwide/,0.4588,0.077,0.923,0.0,1
2021-03-13,Spending millions for a digital work of art that could be screenshotted feels similar to traipsing around a strip of concrete as a tourist activity. The optics dont make immediate sense theres hardly… [+5133 chars],TechCrunch,https://techcrunch.com/2021/03/13/nfts-dont-need-crypto-but-crypto-needs-nfts/,0.0,0.0,1.0,0.0,0
2021-03-15,"Last week, Elon Musk made $25 billion in one day. On Monday, he crowned himself Technoking of Tesla. In Musk-speak, this new title still translates into the Chief Executive Officer of the electric ca… [+1889 chars]",TechCrunch,http://techcrunch.com/2021/03/15/his-majesty-elon-the-first-technoking-of-tesla/,0.0,0.0,1.0,0.0,0
2021-03-16,One of the bigger startups in Europe operating a trading platform for cryptocurrency has closed a big round of funding on the heels of very rapid growth and plans to open its platform to a wider stre… [+6455 chars],TechCrunch,https://techcrunch.com/2021/03/15/neobroker-bitpanda-raises-170m-at-a-1-2b-valuation-to-take-its-trading-platform-beyond-crypto/,0.4364,0.076,0.924,0.0,1
2021-03-16,"SumUp, a London-based startup that helps businesses power revenues through card payments — by way of physical readers, online payments and invoices — is itself powering up in a big way. Today it anno… [+4594 chars]",TechCrunch,http://techcrunch.com/2021/03/16/sumup-which-helps-businesses-take-card-payments-raises-895m-to-double-down-on-growth/,0.3818,0.077,0.923,0.0,1
2021-03-16,"SumUp, a London-based startup that helps businesses power revenues through card payments -- by way of physical readers, online payments and invoices -- is itself powering up in a big way. Today it an… [+4600 chars]",TechCrunch,https://techcrunch.com/2021/03/16/sumup-which-helps-businesses-take-card-payments-raises-895m-to-double-down-on-growth/,0.3818,0.073,0.927,0.0,1
2021-03-16,One of the bigger startups in Europe operating a trading platform for cryptocurrency has closed a big round of funding on the heels of very rapid growth and plans to open its platform to a wider stre… [+6451 chars],TechCrunch,http://techcrunch.com/2021/03/15/neobroker-bitpanda-raises-170m-at-a-1-2b-valuation-to-take-its-trading-platform-beyond-crypto/,0.4364,0.076,0.924,0.0,1
2021-03-18,"MrBeast's management company is getting into the venture business.
Night Media, the six-year-old, Dallas-based multimedia talent management company, is closing a debut fund with $20 million in capit… [+5076 chars]",TechCrunch,https://techcrunch.com/2021/03/18/mrbeasts-management-company-night-media-has-a-new-venture-fund-thats-backed-by-creators/,0.4215,0.091,0.909,0.0,1
2021-03-18,"MrBeast’s management company is getting into the venture business.
Night Media, the six-year-old, Dallas-based multimedia talent management company, is closing a debut fund with $20 million in capit… [+5074 chars]",TechCrunch,http://techcrunch.com/2021/03/18/mrbeasts-management-company-night-media-has-a-new-venture-fund-thats-backed-by-creators/,0.4215,0.091,0.909,0.0,1
2021-03-18,OpenSea has been one of a handful of NFT marketplaces to explode in popularity in recent weeks as collectors wade into the trading of non-fungible tokens on the blockchain. While new startups have be… [+2529 chars],TechCrunch,http://techcrunch.com/2021/03/18/nft-marketplace-opensea-raises-23-million-from-a16z/,0.4767,0.084,0.916,0.0,1
2021-03-21,"Energy consumption has become the latest flashpoint for cryptocurrency. Critics decry it as an energy hog while proponents hail it for being less intensive than the current global economy. 
One such… [+11726 chars]",TechCrunch,http://techcrunch.com/2021/03/21/the-debate-about-cryptocurrency-and-energy-consumption/,0.3182,0.15,0.79,0.06,1
2021-03-22,"(Bloomberg) -- The financial services industry, braced for what could be its biggest disruption in decades, is about to get an early glimpse at the Federal Reserves work on a new digital currency.Wal… [+8220 chars]",TechCrunch,https://techcrunch.com/2021/03/22/zoom-introduces-new-sdk-to-help-developers-tap-into-video-services/,-0.3612,0.0,0.93,0.07,-1
2021-03-22,"(Bloomberg) -- The financial services industry, braced for what could be its biggest disruption in decades, is about to get an early glimpse at the Federal Reserves work on a new digital currency.Wal… [+8220 chars]",TechCrunch,https://techcrunch.com/2021/03/22/revolut-applies-for-bank-charter-in-the-us/,-0.3612,0.0,0.93,0.07,-1
2021-03-23,"While much of the recent wave of relentless hype around NFTs — or non-fungible tokens — has been most visibly manifested in high-dollar art auctions or digital trading cards sales, there’s also been … [+5603 chars]",TechCrunch,http://techcrunch.com/2021/03/22/crypto-social-network-bitclout-arrives-with-a-bevy-of-high-profile-investors-and-skeptics/,0.0516,0.036,0.964,0.0,1
2021-03-23,"(Bloomberg) -- The financial services industry, braced for what could be its biggest disruption in decades, is about to get an early glimpse at the Federal Reserves work on a new digital currency.Wal… [+8626 chars]",TechCrunch,https://techcrunch.com/2021/03/23/huckleberry-offering-insurance-to-smbs-partners-with-berkshire-hathaway/,-0.3612,0.0,0.93,0.07,-1
2021-03-23,"(Bloomberg) -- The financial services industry, braced for what could be its biggest disruption in decades, is about to get an early glimpse at the Federal Reserves work on a new digital currency.Wal… [+8626 chars]",TechCrunch,https://techcrunch.com/2021/03/23/onetrust-adds-ethics-to-its-privacy-platform-with-convercent-acquisition/,-0.3612,0.0,0.93,0.07,-1
